925,

1075

1960.6,4.18774E-21,4.33294E-21
1960.8,4.18405E-21,4.33991E-21
1961,4.17164E-21,4.33781E-21
1961.2,4.15126E-21,4.32736E-21
1961.4,4.12377E-21,4.30942E-21
1961.6,4.08954E-21,4.28428E-21
1961.8,4.04704E-21,4.2503E-21
1962,3.99382E-21,4.20485E-21
1962.2,3.92864E-21,4.14651E-21
1962.4,3.84896E-21,4.07252E-21
1962.6,3.75478E-21,3.98275E-21
1962.8,3.64832E-21,3.87945E-21
1963,3.53212E-21,3.76522E-21
1963.2,3.41061E-21,3.64472E-21
1963.4,3.28845E-21,3.52291E-21
1963.6,3.16948E-21,3.4039E-21
1963.8,3.05513E-21,3.28924E-21
1964,2.94719E-21,3.1809E-21
1964.2,2.84585E-21,3.07915E-21
1964.4,2.75139E-21,2.98434E-21
1964.6,2.66389E-21,2.8966E-21
1964.8,2.58321E-21,2.81583E-21
1965,2.5089E-21,2.74162E-21
1965.2,2.44114E-21,2.67419E-21
1965.4,2.38043E-21,2.61415E-21
1965.6,2.32705E-21,2.56186E-21
1965.8,2.2806E-21,2.51695E-21
1966,2.23992E-21,2.47818E-21
1966.2,2.20311E-21,2.4435E-21
1966.4,2.16786E-21,2.41035E-21
1966.6,2.1313E-21,2.37556E-21
1966.8,2.09159E-21,2.33708E-21
1967,2.04811E-21,2.29416E-21
1967.2,2.00283E-21,2.24899E-21
1967.4,1.95928E-21,2.20554E-21
1967.6,1.92094E-21,2.16773E-21
1967.8,1.89048E-21,2.13864E-21
1968,1.87058E-21,2.12135E-21
1968.2,1.86134E-21,2.11609E-21
1968.4,1.86292E-21,2.12313E-21
1968.6,1.87341E-21,2.14036E-21
1968.8,1.88951E-21,2.16408E-21
1969,1.90714E-21,2.18967E-21
1969.2,1.92361E-21,2.21403E-21
1969.4,1.93487E-21,2.23249E-21
1969.6,1.93863E-21,2.24235E-21
1969.8,1.93402E-21,2.24255E-21
1970,1.92104E-21,2.233E-21
1970.2,1.90066E-21,2.21476E-21
1970.4,1.87574E-21,2.19111E-21
1970.6,1.84845E-21,2.16455E-21
1970.8,1.8214E-21,2.13813E-21
1971,1.79681E-21,2.11448E-21
1971.2,1.77635E-21,2.09554E-21
1971.4,1.76109E-21,2.08267E-21
1971.6,1.75142E-21,2.07633E-21
1971.8,1.74679E-21,2.07594E-21
1972,1.74586E-21,2.07995E-21
1972.2,1.74543E-21,2.08456E-21
1972.4,1.74349E-21,2.08737E-21
1972.6,1.73671E-21,2.08436E-21
1972.8,1.72277E-21,2.07272E-21
1973,1.70081E-21,2.05134E-21
1973.2,1.67273E-21,2.02244E-21
1973.4,1.63978E-21,1.98747E-21
1973.6,1.60533E-21,1.9505E-21
1973.8,1.57307E-21,1.916E-21
1974,1.54529E-21,1.88679E-21
1974.2,1.52314E-21,1.86431E-21
1974.4,1.50711E-21,1.84924E-21
1974.6,1.49604E-21,1.84015E-21
1974.8,1.48833E-21,1.83517E-21
1975,1.48193E-21,1.83177E-21
1975.2,1.47339E-21,1.82568E-21
1975.4,1.45937E-21,1.81275E-21
1975.6,1.43796E-21,1.79053E-21
1975.8,1.40872E-21,1.75843E-21
1976,1.37274E-21,1.71771E-21
1976.2,1.33205E-21,1.67089E-21
1976.4,1.29076E-21,1.62307E-21
1976.6,1.25197E-21,1.57815E-21
1976.8,1.21811E-21,1.53923E-21
1977,1.19096E-21,1.50861E-21
1977.2,1.17144E-21,1.48752E-21
1977.4,1.15872E-21,1.47498E-21
1977.6,1.15184E-21,1.46981E-21
1977.8,1.14996E-21,1.471E-21
1978,1.15131E-21,1.47634E-21
1978.2,1.15373E-21,1.48306E-21
1978.4,1.15506E-21,1.4884E-21
1978.6,1.15372E-21,1.4903E-21
1978.8,1.1493E-21,1.48823E-21
1979,1.14306E-21,1.48377E-21
1979.2,1.13541E-21,1.47744E-21
1979.4,1.12625E-21,1.4691E-21
1979.6,1.11544E-21,1.45856E-21
1979.8,1.10232E-21,1.44493E-21
1980,1.0857E-21,1.42661E-21
1980.2,1.06479E-21,1.40256E-21
1980.4,1.04051E-21,1.37392E-21
1980.6,1.01448E-21,1.34282E-21
1980.8,9.88063E-22,1.31105E-21
1981,9.63936E-22,1.28216E-21
1981.2,9.43951E-22,1.25864E-21
